"Time","Found","Snow","Colour","Age","Hobby","Rank","Series","ParticipantID"
6.674,"Yes",FALSE,"Brown",24,"Yes",4,8,57
1.298,"Yes",TRUE,"Brown",24,"Yes",5,8,57
2.494,"Yes",FALSE,"Grey",24,"Yes",6,8,57
1.124,"Yes",FALSE,"Brown",24,"Yes",7,8,57
28.662,"Yes",TRUE,"Grey",24,"Yes",8,8,57
1.942,"Yes",TRUE,"Brown",31,"Yes",1,3,58
60,"No",TRUE,"Grey",31,"Yes",2,3,58
2.108,"Yes",FALSE,"Brown",31,"Yes",3,3,58
8.047,"Yes",FALSE,"Grey",31,"Yes",4,3,58
2.994,"Yes",TRUE,"Brown",31,"Yes",5,3,58
3.611,"Yes",FALSE,"Brown",31,"Yes",6,3,58
3.186,"Yes",TRUE,"Grey",31,"Yes",7,3,58
3.69,"Yes",FALSE,"Grey",31,"Yes",8,3,58
8.155,"Yes",TRUE,"Brown",58,"Yes",1,7,59
8.014,"Yes",TRUE,"Grey",58,"Yes",2,7,59
3.99,"Yes",FALSE,"Brown",58,"Yes",3,7,59
32.588,"Yes",FALSE,"Grey",58,"Yes",4,7,59
2.421,"Yes",TRUE,"Brown",58,"Yes",5,7,59
10.346,"Yes",FALSE,"Brown",58,"Yes",6,7,59
4.546,"Yes",TRUE,"Grey",58,"Yes",7,7,59
2.764,"Yes",FALSE,"Grey",58,"Yes",8,7,59
3.744,"Yes",TRUE,"Brown",31,"Yes",1,3,60
60,"No",TRUE,"Grey",31,"Yes",2,3,60
2.092,"Yes",FALSE,"Brown",31,"Yes",3,3,60
2.977,"Yes",FALSE,"Grey",31,"Yes",4,3,60
5.677,"Yes",TRUE,"Brown",31,"Yes",5,3,60
5.399,"Yes",FALSE,"Brown",31,"Yes",6,3,60
4.739,"Yes",TRUE,"Grey",31,"Yes",7,3,60
16.16,"Yes",FALSE,"Grey",31,"Yes",8,3,60
60,"No",TRUE,"Brown",56,"Yes",1,7,61
12.058,"Yes",TRUE,"Grey",56,"Yes",2,7,61
2.038,"Yes",FALSE,"Brown",56,"Yes",3,7,61
7.351,"Yes",FALSE,"Grey",56,"Yes",4,7,61
3.24,"Yes",TRUE,"Brown",56,"Yes",5,7,61
23.396,"Yes",FALSE,"Brown",56,"Yes",6,7,61
3.115,"Yes",TRUE,"Grey",56,"Yes",7,7,61
2.887,"Yes",FALSE,"Grey",56,"Yes",8,7,61
5.263,"Yes",TRUE,"Grey",35,"Yes",1,1,62
3.113,"Yes",FALSE,"Grey",35,"Yes",2,1,62
3.114,"Yes",TRUE,"Brown",35,"Yes",3,1,62
49.546,"Yes",FALSE,"Brown",35,"Yes",4,1,62
3.798,"Yes",FALSE,"Brown",35,"Yes",5,1,62
2.186,"Yes",TRUE,"Grey",35,"Yes",6,1,62
2.906,"Yes",FALSE,"Grey",35,"Yes",7,1,62
47.152,"Yes",TRUE,"Brown",35,"Yes",8,1,62
2.9,"Yes",TRUE,"Brown",46,"Yes",1,3,63
60,"No",TRUE,"Grey",46,"Yes",2,3,63
2.148,"Yes",FALSE,"Brown",46,"Yes",3,3,63
6.428,"Yes",FALSE,"Grey",46,"Yes",4,3,63
4.464,"Yes",TRUE,"Brown",46,"Yes",5,3,63
3.514,"Yes",FALSE,"Brown",46,"Yes",6,3,63
3.75,"Yes",TRUE,"Grey",46,"Yes",7,3,63
6.2,"Yes",FALSE,"Grey",46,"Yes",8,3,63
2.335,"Yes",TRUE,"Brown",60,"Yes",1,3,64
60,"No",TRUE,"Grey",60,"Yes",2,3,64
1.833,"Yes",FALSE,"Brown",60,"Yes",3,3,64
5.675,"Yes",FALSE,"Grey",60,"Yes",4,3,64
2.177,"Yes",TRUE,"Brown",60,"Yes",5,3,64
4.329,"Yes",FALSE,"Brown",60,"Yes",6,3,64
1.836,"Yes",TRUE,"Grey",60,"Yes",7,3,64
5.464,"Yes",FALSE,"Grey",60,"Yes",8,3,64
5.318,"Yes",TRUE,"Brown",38,"No",1,7,65
4.908,"Yes",TRUE,"Grey",38,"No",2,7,65
1.901,"Yes",FALSE,"Brown",38,"No",3,7,65
18.851,"Yes",FALSE,"Grey",38,"No",4,7,65
5.176,"Yes",TRUE,"Brown",38,"No",5,7,65
18.446,"Yes",FALSE,"Brown",38,"No",6,7,65
14.687,"Yes",TRUE,"Grey",38,"No",7,7,65
1.668,"Yes",FALSE,"Grey",38,"No",8,7,65
5.02,"Yes",TRUE,"Grey",27,"No",1,2,66
5.317,"Yes",FALSE,"Brown",27,"No",2,2,66
7.338,"Yes",FALSE,"Grey",27,"No",3,2,66
4.012,"Yes",TRUE,"Brown",27,"No",4,2,66
1.974,"Yes",FALSE,"Brown",27,"No",5,2,66
25.637,"Yes",TRUE,"Grey",27,"No",6,2,66
37.878,"Yes",TRUE,"Brown",27,"No",7,2,66
7.084,"Yes",FALSE,"Grey",27,"No",8,2,66
1.999,"Yes",TRUE,"Grey",45,"Yes",1,6,67
3.875,"Yes",FALSE,"Brown",45,"Yes",2,6,67
4.952,"Yes",FALSE,"Grey",45,"Yes",3,6,67
3.715,"Yes",TRUE,"Brown",45,"Yes",4,6,67
5.162,"Yes",FALSE,"Brown",45,"Yes",5,6,67
17.01,"Yes",TRUE,"Grey",45,"Yes",6,6,67
2.187,"Yes",TRUE,"Brown",45,"Yes",7,6,67
7.993,"Yes",FALSE,"Grey",45,"Yes",8,6,67
7.265,"Yes",FALSE,"Grey",71,"Yes",1,8,68
5.386,"Yes",TRUE,"Brown",71,"Yes",2,8,68
9.941,"Yes",TRUE,"Grey",71,"Yes",3,8,68
24.045,"Yes",FALSE,"Brown",71,"Yes",4,8,68
2.699,"Yes",TRUE,"Brown",71,"Yes",5,8,68
7.151,"Yes",FALSE,"Grey",71,"Yes",6,8,68
6.179,"Yes",FALSE,"Brown",71,"Yes",7,8,68
60,"No",TRUE,"Grey",71,"Yes",8,8,68
6.821,"Yes",TRUE,"Brown",55,"Yes",1,7,69
21.272,"Yes",TRUE,"Grey",55,"Yes",2,7,69
1.925,"Yes",FALSE,"Brown",55,"Yes",3,7,69
5.689,"Yes",FALSE,"Grey",55,"Yes",4,7,69
2.388,"Yes",TRUE,"Brown",55,"Yes",5,7,69
16.683,"Yes",FALSE,"Brown",55,"Yes",6,7,69
4.813,"Yes",TRUE,"Grey",55,"Yes",7,7,69
2.513,"Yes",FALSE,"Grey",55,"Yes",8,7,69
11.682,"Yes",TRUE,"Grey",27,"No",1,1,70
12.936,"Yes",FALSE,"Grey",27,"No",2,1,70
4.413,"Yes",TRUE,"Brown",27,"No",3,1,70
4.095,"Yes",FALSE,"Brown",27,"No",4,1,70
3.783,"Yes",FALSE,"Brown",27,"No",5,1,70
2.046,"Yes",TRUE,"Grey",27,"No",6,1,70
2.959,"Yes",FALSE,"Grey",27,"No",7,1,70
60,"No",TRUE,"Brown",27,"No",8,1,70
2.276,"Yes",TRUE,"Brown",NA,"Yes",1,3,71
60,"No",TRUE,"Grey",NA,"Yes",2,3,71
2.38,"Yes",FALSE,"Brown",NA,"Yes",3,3,71
4.816,"Yes",FALSE,"Grey",NA,"Yes",4,3,71
3.592,"Yes",TRUE,"Brown",NA,"Yes",5,3,71
2.926,"Yes",FALSE,"Brown",NA,"Yes",6,3,71
8.582,"Yes",TRUE,"Grey",NA,"Yes",7,3,71
4.518,"Yes",FALSE,"Grey",NA,"Yes",8,3,71
7.611,"Yes",TRUE,"Grey",28,"Yes",1,1,72
1.715,"Yes",FALSE,"Grey",28,"Yes",2,1,72
2.41,"Yes",TRUE,"Brown",28,"Yes",3,1,72
1.779,"Yes",FALSE,"Brown",28,"Yes",4,1,72
7.092,"Yes",FALSE,"Brown",28,"Yes",5,1,72
2.186,"Yes",TRUE,"Grey",28,"Yes",6,1,72
1.893,"Yes",FALSE,"Grey",28,"Yes",7,1,72
12.448,"Yes",TRUE,"Brown",28,"Yes",8,1,72
5.922,"Yes",FALSE,"Grey",43,"Yes",1,8,73
2.488,"Yes",TRUE,"Brown",43,"Yes",2,8,73
4.702,"Yes",TRUE,"Grey",43,"Yes",3,8,73
5.8,"Yes",FALSE,"Brown",43,"Yes",4,8,73
2.048,"Yes",TRUE,"Brown",43,"Yes",5,8,73
3.614,"Yes",FALSE,"Grey",43,"Yes",6,8,73
2.392,"Yes",FALSE,"Brown",43,"Yes",7,8,73
42.084,"Yes",TRUE,"Grey",43,"Yes",8,8,73
13.18,"Yes",TRUE,"Grey",39,"Yes",1,6,74
11.174,"Yes",FALSE,"Brown",39,"Yes",2,6,74
3.526,"Yes",FALSE,"Grey",39,"Yes",3,6,74
13.568,"Yes",TRUE,"Brown",39,"Yes",4,6,74
3.008,"Yes",FALSE,"Brown",39,"Yes",5,6,74
3.526,"Yes",TRUE,"Grey",39,"Yes",6,6,74
2.826,"Yes",TRUE,"Brown",39,"Yes",7,6,74
23.754,"Yes",FALSE,"Grey",39,"Yes",8,6,74
3.563,"Yes",FALSE,"Grey",57,"Yes",1,8,75
2.136,"Yes",TRUE,"Brown",57,"Yes",2,8,75
39.108,"Yes",TRUE,"Grey",57,"Yes",3,8,75
60,"No",FALSE,"Brown",57,"Yes",4,8,75
1.842,"Yes",TRUE,"Brown",57,"Yes",5,8,75
5.408,"Yes",FALSE,"Grey",57,"Yes",6,8,75
2.278,"Yes",FALSE,"Brown",57,"Yes",7,8,75
60,"No",TRUE,"Grey",57,"Yes",8,8,75
3.078,"Yes",FALSE,"Grey",51,"Yes",1,4,76
4.472,"Yes",TRUE,"Brown",51,"Yes",2,4,76
14.722,"Yes",TRUE,"Grey",51,"Yes",3,4,76
60,"No",FALSE,"Brown",51,"Yes",4,4,76
1.662,"Yes",TRUE,"Brown",51,"Yes",5,4,76
3.686,"Yes",FALSE,"Grey",51,"Yes",6,4,76
11.368,"Yes",FALSE,"Brown",51,"Yes",7,4,76
9.132,"Yes",TRUE,"Grey",51,"Yes",8,4,76
1.666,"Yes",TRUE,"Grey",NA,"Yes",1,2,77
1.566,"Yes",FALSE,"Brown",NA,"Yes",2,2,77
2.231,"Yes",FALSE,"Grey",NA,"Yes",3,2,77
1.752,"Yes",TRUE,"Brown",NA,"Yes",4,2,77
2.497,"Yes",FALSE,"Brown",NA,"Yes",5,2,77
4.675,"Yes",TRUE,"Grey",NA,"Yes",6,2,77
3.234,"Yes",TRUE,"Brown",NA,"Yes",7,2,77
7.386,"Yes",FALSE,"Grey",NA,"Yes",8,2,77
1.743,"Yes",TRUE,"Brown",27,"Yes",1,3,78
60,"No",TRUE,"Grey",27,"Yes",2,3,78
3.226,"Yes",FALSE,"Brown",27,"Yes",3,3,78
3.912,"Yes",FALSE,"Grey",27,"Yes",4,3,78
2.608,"Yes",TRUE,"Brown",27,"Yes",5,3,78
3.919,"Yes",FALSE,"Brown",27,"Yes",6,3,78
10.105,"Yes",TRUE,"Grey",27,"Yes",7,3,78
2.871,"Yes",FALSE,"Grey",27,"Yes",8,3,78
25.856,"Yes",TRUE,"Grey",26,"Yes",1,6,79
7.373,"Yes",FALSE,"Brown",26,"Yes",2,6,79
2.542,"Yes",FALSE,"Grey",26,"Yes",3,6,79
3.61,"Yes",TRUE,"Brown",26,"Yes",4,6,79
3.604,"Yes",FALSE,"Brown",26,"Yes",5,6,79
16.589,"Yes",TRUE,"Grey",26,"Yes",6,6,79
4.555,"Yes",TRUE,"Brown",26,"Yes",7,6,79
8.739,"Yes",FALSE,"Grey",26,"Yes",8,6,79
3.994,"Yes",TRUE,"Grey",49,"Yes",1,6,80
3.344,"Yes",FALSE,"Brown",49,"Yes",2,6,80
2.628,"Yes",FALSE,"Grey",49,"Yes",3,6,80
16.78,"Yes",TRUE,"Brown",49,"Yes",4,6,80
3.91,"Yes",FALSE,"Brown",49,"Yes",5,6,80
21.44,"Yes",TRUE,"Grey",49,"Yes",6,6,80
6.212,"Yes",TRUE,"Brown",49,"Yes",7,6,80
32.432,"Yes",FALSE,"Grey",49,"Yes",8,6,80
4.917,"Yes",TRUE,"Grey",21,"Yes",1,5,81
11.415,"Yes",FALSE,"Grey",21,"Yes",2,5,81
2.293,"Yes",TRUE,"Brown",21,"Yes",3,5,81
1.505,"Yes",FALSE,"Brown",21,"Yes",4,5,81
3.765,"Yes",FALSE,"Brown",21,"Yes",5,5,81
1.712,"Yes",TRUE,"Grey",21,"Yes",6,5,81
1.35,"Yes",FALSE,"Grey",21,"Yes",7,5,81
2.641,"Yes",TRUE,"Brown",21,"Yes",8,5,81
2.475,"Yes",TRUE,"Grey",30,"Yes",1,5,82
3.593,"Yes",FALSE,"Grey",30,"Yes",2,5,82
2.027,"Yes",TRUE,"Brown",30,"Yes",3,5,82
2.941,"Yes",FALSE,"Brown",30,"Yes",4,5,82
4.361,"Yes",FALSE,"Brown",30,"Yes",5,5,82
3.224,"Yes",TRUE,"Grey",30,"Yes",6,5,82
5.198,"Yes",FALSE,"Grey",30,"Yes",7,5,82
5.599,"Yes",TRUE,"Brown",30,"Yes",8,5,82
3.589,"Yes",TRUE,"Brown",18,"No",1,7,83
11.503,"Yes",TRUE,"Grey",18,"No",2,7,83
1.634,"Yes",FALSE,"Brown",18,"No",3,7,83
2.144,"Yes",FALSE,"Grey",18,"No",4,7,83
1.595,"Yes",TRUE,"Brown",18,"No",5,7,83
3.835,"Yes",FALSE,"Brown",18,"No",6,7,83
3.177,"Yes",TRUE,"Grey",18,"No",7,7,83
1.998,"Yes",FALSE,"Grey",18,"No",8,7,83
3.424,"Yes",TRUE,"Brown",59,"Yes",1,3,84
60,"No",TRUE,"Grey",59,"Yes",2,3,84
5.173,"Yes",FALSE,"Brown",59,"Yes",3,3,84
60,"No",FALSE,"Grey",59,"Yes",4,3,84
20.987,"Yes",TRUE,"Brown",59,"Yes",5,3,84
8.095,"Yes",FALSE,"Brown",59,"Yes",6,3,84
3.492,"Yes",TRUE,"Grey",59,"Yes",7,3,84
10.146,"Yes",FALSE,"Grey",59,"Yes",8,3,84
20.767,"Yes",TRUE,"Grey",51,"No",1,1,85
7.952,"Yes",FALSE,"Grey",51,"No",2,1,85
1.49,"Yes",TRUE,"Brown",51,"No",3,1,85
1.766,"Yes",FALSE,"Brown",51,"No",4,1,85
3.104,"Yes",FALSE,"Brown",51,"No",5,1,85
3.148,"Yes",TRUE,"Grey",51,"No",6,1,85
2.558,"Yes",FALSE,"Grey",51,"No",7,1,85
60,"No",TRUE,"Brown",51,"No",8,1,85
5.654,"Yes",TRUE,"Brown",50,"Yes",1,7,86
3.039,"Yes",TRUE,"Grey",50,"Yes",2,7,86
2.579,"Yes",FALSE,"Brown",50,"Yes",3,7,86
60,"No",FALSE,"Grey",50,"Yes",4,7,86
2.912,"Yes",TRUE,"Brown",50,"Yes",5,7,86
14.886,"Yes",FALSE,"Brown",50,"Yes",6,7,86
6.503,"Yes",TRUE,"Grey",50,"Yes",7,7,86
2.6,"Yes",FALSE,"Grey",50,"Yes",8,7,86
4.81,"Yes",FALSE,"Grey",69,"Yes",1,8,87
3.575,"Yes",TRUE,"Brown",69,"Yes",2,8,87
6.639,"Yes",TRUE,"Grey",69,"Yes",3,8,87
5.137,"Yes",FALSE,"Brown",69,"Yes",4,8,87
2.517,"Yes",TRUE,"Brown",69,"Yes",5,8,87
7.477,"Yes",FALSE,"Grey",69,"Yes",6,8,87
3.116,"Yes",FALSE,"Brown",69,"Yes",7,8,87
60,"No",TRUE,"Grey",69,"Yes",8,8,87
3.439,"Yes",TRUE,"Grey",37,"Yes",1,5,88
60,"No",FALSE,"Grey",37,"Yes",2,5,88
3.565,"Yes",TRUE,"Brown",37,"Yes",3,5,88
3.604,"Yes",FALSE,"Brown",37,"Yes",4,5,88
4.466,"Yes",FALSE,"Brown",37,"Yes",5,5,88
4.144,"Yes",TRUE,"Grey",37,"Yes",6,5,88
3.361,"Yes",FALSE,"Grey",37,"Yes",7,5,88
5.082,"Yes",TRUE,"Brown",37,"Yes",8,5,88
2.635,"Yes",TRUE,"Grey",27,"Yes",1,2,89
2.696,"Yes",FALSE,"Brown",27,"Yes",2,2,89
3.238,"Yes",FALSE,"Grey",27,"Yes",3,2,89
1.618,"Yes",TRUE,"Brown",27,"Yes",4,2,89
2.257,"Yes",FALSE,"Brown",27,"Yes",5,2,89
8.457,"Yes",TRUE,"Grey",27,"Yes",6,2,89
6.508,"Yes",TRUE,"Brown",27,"Yes",7,2,89
60,"No",FALSE,"Grey",27,"Yes",8,2,89
10.609,"Yes",TRUE,"Brown",69,"Yes",1,7,90
6.06,"Yes",TRUE,"Grey",69,"Yes",2,7,90
16.115,"Yes",FALSE,"Brown",69,"Yes",3,7,90
5.571,"Yes",FALSE,"Grey",69,"Yes",4,7,90
6.554,"Yes",TRUE,"Brown",69,"Yes",5,7,90
4.608,"Yes",FALSE,"Brown",69,"Yes",6,7,90
3.747,"Yes",TRUE,"Grey",69,"Yes",7,7,90
2.741,"Yes",FALSE,"Grey",69,"Yes",8,7,90
3.042,"Yes",FALSE,"Grey",31,"Yes",1,4,91
4.24,"Yes",TRUE,"Brown",31,"Yes",2,4,91
3.428,"Yes",TRUE,"Grey",31,"Yes",3,4,91
35.272,"Yes",FALSE,"Brown",31,"Yes",4,4,91
3.69,"Yes",TRUE,"Brown",31,"Yes",5,4,91
2.394,"Yes",FALSE,"Grey",31,"Yes",6,4,91
4.732,"Yes",FALSE,"Brown",31,"Yes",7,4,91
6.468,"Yes",TRUE,"Grey",31,"Yes",8,4,91
21.485,"Yes",FALSE,"Grey",62,"Yes",1,8,92
4.037,"Yes",TRUE,"Brown",62,"Yes",2,8,92
60,"No",TRUE,"Grey",62,"Yes",3,8,92
60,"No",FALSE,"Brown",62,"Yes",4,8,92
6.867,"Yes",TRUE,"Brown",62,"Yes",5,8,92
21.175,"Yes",FALSE,"Grey",62,"Yes",6,8,92
10.513,"Yes",FALSE,"Brown",62,"Yes",7,8,92
60,"No",TRUE,"Grey",62,"Yes",8,8,92
2.204,"Yes",TRUE,"Brown",40,"Yes",1,3,93
60,"No",TRUE,"Grey",40,"Yes",2,3,93
2.147,"Yes",FALSE,"Brown",40,"Yes",3,3,93
6.423,"Yes",FALSE,"Grey",40,"Yes",4,3,93
3.28,"Yes",TRUE,"Brown",40,"Yes",5,3,93
4.007,"Yes",FALSE,"Brown",40,"Yes",6,3,93
3.404,"Yes",TRUE,"Grey",40,"Yes",7,3,93
3.065,"Yes",FALSE,"Grey",40,"Yes",8,3,93
4.047,"Yes",TRUE,"Brown",42,"Yes",1,7,94
3.251,"Yes",TRUE,"Grey",42,"Yes",2,7,94
2.128,"Yes",FALSE,"Brown",42,"Yes",3,7,94
11.274,"Yes",FALSE,"Grey",42,"Yes",4,7,94
3.475,"Yes",TRUE,"Brown",42,"Yes",5,7,94
8.08,"Yes",FALSE,"Brown",42,"Yes",6,7,94
5.675,"Yes",TRUE,"Grey",42,"Yes",7,7,94
4.883,"Yes",FALSE,"Grey",42,"Yes",8,7,94
1.834,"Yes",TRUE,"Brown",38,"Yes",1,3,95
60,"No",TRUE,"Grey",38,"Yes",2,3,95
3.331,"Yes",FALSE,"Brown",38,"Yes",3,3,95
3.503,"Yes",FALSE,"Grey",38,"Yes",4,3,95
4.459,"Yes",TRUE,"Brown",38,"Yes",5,3,95
10.612,"Yes",FALSE,"Brown",38,"Yes",6,3,95
6.092,"Yes",TRUE,"Grey",38,"Yes",7,3,95
3.064,"Yes",FALSE,"Grey",38,"Yes",8,3,95
11.452,"Yes",FALSE,"Grey",52,"Yes",1,4,96
7.371,"Yes",TRUE,"Brown",52,"Yes",2,4,96
13.899,"Yes",TRUE,"Grey",52,"Yes",3,4,96
60,"No",FALSE,"Brown",52,"Yes",4,4,96
2.488,"Yes",TRUE,"Brown",52,"Yes",5,4,96
5.674,"Yes",FALSE,"Grey",52,"Yes",6,4,96
7.008,"Yes",FALSE,"Brown",52,"Yes",7,4,96
12.75,"Yes",TRUE,"Grey",52,"Yes",8,4,96
1.655,"Yes",TRUE,"Grey",39,"Yes",1,2,97
1.76,"Yes",FALSE,"Brown",39,"Yes",2,2,97
3.554,"Yes",FALSE,"Grey",39,"Yes",3,2,97
6.526,"Yes",TRUE,"Brown",39,"Yes",4,2,97
1.551,"Yes",FALSE,"Brown",39,"Yes",5,2,97
45.153,"Yes",TRUE,"Grey",39,"Yes",6,2,97
4.308,"Yes",TRUE,"Brown",39,"Yes",7,2,97
60,"No",FALSE,"Grey",39,"Yes",8,2,97
8.89,"Yes",TRUE,"Grey",65,"Yes",1,1,98
5.203,"Yes",FALSE,"Grey",65,"Yes",2,1,98
4.7,"Yes",TRUE,"Brown",65,"Yes",3,1,98
39.006,"Yes",FALSE,"Brown",65,"Yes",4,1,98
6.738,"Yes",FALSE,"Brown",65,"Yes",5,1,98
1.789,"Yes",TRUE,"Grey",65,"Yes",6,1,98
2.066,"Yes",FALSE,"Grey",65,"Yes",7,1,98
60,"No",TRUE,"Brown",65,"Yes",8,1,98
24.974,"Yes",TRUE,"Grey",55,"Yes",1,1,99
13.224,"Yes",FALSE,"Grey",55,"Yes",2,1,99
10.364,"Yes",TRUE,"Brown",55,"Yes",3,1,99
29.704,"Yes",FALSE,"Brown",55,"Yes",4,1,99
29.174,"Yes",FALSE,"Brown",55,"Yes",5,1,99
2.914,"Yes",TRUE,"Grey",55,"Yes",6,1,99
6.088,"Yes",FALSE,"Grey",55,"Yes",7,1,99
60,"No",TRUE,"Brown",55,"Yes",8,1,99
18.204,"Yes",TRUE,"Grey",47,"Yes",1,1,100
11.86,"Yes",FALSE,"Grey",47,"Yes",2,1,100
2.766,"Yes",TRUE,"Brown",47,"Yes",3,1,100
3.035,"Yes",FALSE,"Brown",47,"Yes",4,1,100
10.017,"Yes",FALSE,"Brown",47,"Yes",5,1,100
3.775,"Yes",TRUE,"Grey",47,"Yes",6,1,100
2.827,"Yes",FALSE,"Grey",47,"Yes",7,1,100
60,"No",TRUE,"Brown",47,"Yes",8,1,100
6.316,"Yes",TRUE,"Grey",21,"No",1,1,101
2.291,"Yes",FALSE,"Grey",21,"No",2,1,101
2.13,"Yes",TRUE,"Brown",21,"No",3,1,101
10.459,"Yes",FALSE,"Brown",21,"No",4,1,101
4.878,"Yes",FALSE,"Brown",21,"No",5,1,101
2.908,"Yes",TRUE,"Grey",21,"No",6,1,101
3.533,"Yes",FALSE,"Grey",21,"No",7,1,101
60,"No",TRUE,"Brown",21,"No",8,1,101
8.914,"Yes",TRUE,"Brown",56,"Yes",1,7,102
6.643,"Yes",TRUE,"Grey",56,"Yes",2,7,102
1.79,"Yes",FALSE,"Brown",56,"Yes",3,7,102
26.576,"Yes",FALSE,"Grey",56,"Yes",4,7,102
3.416,"Yes",TRUE,"Brown",56,"Yes",5,7,102
6.592,"Yes",FALSE,"Brown",56,"Yes",6,7,102
4.771,"Yes",TRUE,"Grey",56,"Yes",7,7,102
2.608,"Yes",FALSE,"Grey",56,"Yes",8,7,102
4.303,"Yes",FALSE,"Grey",28,"No",1,8,103
2.427,"Yes",TRUE,"Brown",28,"No",2,8,103
13.164,"Yes",TRUE,"Grey",28,"No",3,8,103
60,"No",FALSE,"Brown",28,"No",4,8,103
1.697,"Yes",TRUE,"Brown",28,"No",5,8,103
4.993,"Yes",FALSE,"Grey",28,"No",6,8,103
2.993,"Yes",FALSE,"Brown",28,"No",7,8,103
14.222,"Yes",TRUE,"Grey",28,"No",8,8,103
13.256,"Yes",FALSE,"Grey",46,"Yes",1,4,104
10.745,"Yes",TRUE,"Brown",46,"Yes",2,4,104
2.454,"Yes",TRUE,"Grey",46,"Yes",3,4,104
60,"No",FALSE,"Brown",46,"Yes",4,4,104
1.396,"Yes",TRUE,"Brown",46,"Yes",5,4,104
5.094,"Yes",FALSE,"Grey",46,"Yes",6,4,104
2.859,"Yes",FALSE,"Brown",46,"Yes",7,4,104
3.321,"Yes",TRUE,"Grey",46,"Yes",8,4,104
3.662,"Yes",TRUE,"Grey",NA,"Yes",1,5,105
40.008,"Yes",FALSE,"Grey",NA,"Yes",2,5,105
3.396,"Yes",TRUE,"Brown",NA,"Yes",3,5,105
8.86,"Yes",FALSE,"Brown",NA,"Yes",4,5,105
3.994,"Yes",FALSE,"Brown",NA,"Yes",5,5,105
4.09,"Yes",TRUE,"Grey",NA,"Yes",6,5,105
23.634,"Yes",FALSE,"Grey",NA,"Yes",7,5,105
3.74,"Yes",TRUE,"Brown",NA,"Yes",8,5,105
18.648,"Yes",TRUE,"Grey",60,"Yes",1,1,106
29.532,"Yes",FALSE,"Grey",60,"Yes",2,1,106
4.084,"Yes",TRUE,"Brown",60,"Yes",3,1,106
8.018,"Yes",FALSE,"Brown",60,"Yes",4,1,106
4,"Yes",FALSE,"Brown",60,"Yes",5,1,106
2.626,"Yes",TRUE,"Grey",60,"Yes",6,1,106
15.872,"Yes",FALSE,"Grey",60,"Yes",7,1,106
60,"No",TRUE,"Brown",60,"Yes",8,1,106
9.615,"Yes",TRUE,"Grey",29,"No",1,6,107
10.209,"Yes",FALSE,"Brown",29,"No",2,6,107
9.238,"Yes",FALSE,"Grey",29,"No",3,6,107
3.277,"Yes",TRUE,"Brown",29,"No",4,6,107
4.364,"Yes",FALSE,"Brown",29,"No",5,6,107
22.689,"Yes",TRUE,"Grey",29,"No",6,6,107
12.063,"Yes",TRUE,"Brown",29,"No",7,6,107
60,"No",FALSE,"Grey",29,"No",8,6,107
3.86,"Yes",TRUE,"Brown",27,"Yes",1,7,108
3.348,"Yes",TRUE,"Grey",27,"Yes",2,7,108
2.978,"Yes",FALSE,"Brown",27,"Yes",3,7,108
6.55,"Yes",FALSE,"Grey",27,"Yes",4,7,108
3.84,"Yes",TRUE,"Brown",27,"Yes",5,7,108
5.162,"Yes",FALSE,"Brown",27,"Yes",6,7,108
7.524,"Yes",TRUE,"Grey",27,"Yes",7,7,108
3.098,"Yes",FALSE,"Grey",27,"Yes",8,7,108
3.01,"Yes",TRUE,"Grey",33,"No",1,6,109
3.571,"Yes",FALSE,"Brown",33,"No",2,6,109
3.23,"Yes",FALSE,"Grey",33,"No",3,6,109
12.831,"Yes",TRUE,"Brown",33,"No",4,6,109
3.739,"Yes",FALSE,"Brown",33,"No",5,6,109
5.121,"Yes",TRUE,"Grey",33,"No",6,6,109
2.512,"Yes",TRUE,"Brown",33,"No",7,6,109
51.154,"Yes",FALSE,"Grey",33,"No",8,6,109
2.835,"Yes",TRUE,"Grey",56,"Yes",1,2,110
2.719,"Yes",FALSE,"Brown",56,"Yes",2,2,110
5.344,"Yes",FALSE,"Grey",56,"Yes",3,2,110
2.627,"Yes",TRUE,"Brown",56,"Yes",4,2,110
8.71,"Yes",FALSE,"Brown",56,"Yes",5,2,110
60,"No",TRUE,"Grey",56,"Yes",6,2,110
6.189,"Yes",TRUE,"Brown",56,"Yes",7,2,110
60,"No",FALSE,"Grey",56,"Yes",8,2,110
3.458,"Yes",TRUE,"Grey",48,"Yes",1,5,111
60,"No",FALSE,"Grey",48,"Yes",2,5,111
4.59,"Yes",TRUE,"Brown",48,"Yes",3,5,111
60,"No",FALSE,"Brown",48,"Yes",4,5,111
6.489,"Yes",FALSE,"Brown",48,"Yes",5,5,111
5.14,"Yes",TRUE,"Grey",48,"Yes",6,5,111
9.772,"Yes",FALSE,"Grey",48,"Yes",7,5,111
34.861,"Yes",TRUE,"Brown",48,"Yes",8,5,111
1.827,"Yes",TRUE,"Brown",58,"Yes",1,3,112
60,"No",TRUE,"Grey",58,"Yes",2,3,112
3.243,"Yes",FALSE,"Brown",58,"Yes",3,3,112
11.947,"Yes",FALSE,"Grey",58,"Yes",4,3,112
3.828,"Yes",TRUE,"Brown",58,"Yes",5,3,112
7.677,"Yes",FALSE,"Brown",58,"Yes",6,3,112
7.551,"Yes",TRUE,"Grey",58,"Yes",7,3,112
5.915,"Yes",FALSE,"Grey",58,"Yes",8,3,112
