brood;individual;body mass;site
2020390;14405AD;80.5233068686048;S 18
2020390;10294AD;85.3112297700275;S 25
2020390;10942AD;109.38443972596;S 29
2020391;11677AD;89.0556994499103;S 26
2020391;17246AD;105.865206435743;S 47
2020391;14198AD;111.360474067873;S 42
2020391;14879AD;130.262833002585;S 17
2020391;19949AD;100.232341051604;S 22
2020391;18934AD;93.6414882865921;S 27
2020392;12890AD;77.5289129097209;S 18
2020392;10670AD;98.9927202111556;S 26
2020392;18177AD;88.5678770258593;S 24
2020393;19573AD;83.9037096491345;S 46
2020393;12589AD;92.9436304582142;S 47
2020393;15224AD;97.55312174531;S 48
2020393;15442AD;84.095537272486;S 35
2020393;19022AD;71.1817012019038;S 36
2020393;18621AD;90.359388547273;S 23
2020393;11996AD;85.5895136103951;S 45
2020393;13708AD;106.340330528459;S 25
2020394;19068AD;115.867266656154;S 15
2020394;13982AD;100.656136745444;S 32
2020394;12234AD;93.3993082675319;S 44
2020394;10647AD;68.7908742529346;S 31
2020394;14353AD;117.929791540762;S 40
2020394;11516AD;108.268006184109;S 45
2020394;11546AD;100.843594074547;S 41
2020395;14074AD;82.8342299189087;S 36
2020395;19487AD;93.2477105859391;S 33
2020395;16130AD;93.3624800925142;S 35
2020395;19481AD;104.882149476008;S 25
2020395;17640AD;89.4608964552348;S 31
2020395;10689AD;91.5750674021196;S 19
2020396;19418AD;95.6292802858404;S 29
2020396;13153AD;102.906531708347;S 10
2020396;11117AD;79.6659193669154;S 24
2020396;11693AD;89.0578519546845;S 24
2020396;19157AD;86.3295337514535;S 25
2020396;16499AD;97.8133203020166;S 29
2020396;17789AD;96.0623319254712;S 14
2020397;11144AD;99.2114720828745;S 10
2020397;19407AD;99.785738245853;S 13
2020397;10101AD;115.988346817989;S 20
2020397;13601AD;121.035480084121;S 13
2020397;12020AD;109.92376220054;S 47
2020398;15423AD;77.4638845726719;S 46
2020398;12091AD;69.7140243522361;S 19
2020398;16872AD;84.1085555944538;S 39
2020398;12311AD;76.8306933916781;S 35
2020398;10570AD;86.3818687449322;S 39
2020399;14700AD;88.8994359161272;S 22
2020399;19895AD;73.911898283407;S 47
2020399;11213AD;76.3391135331387;S 35
2020399;11284AD;77.0752862163683;S 43
2020399;17706AD;92.9588501503995;S 28
2020399;19061AD;85.6617098840075;S 14
2020399;14375AD;86.5453856434806;S 47
2020400;11424AD;69.3672178373699;S 12
2020400;10328AD;69.9751885916878;S 22
2020400;18965AD;83.3571275553247;S 34
2020400;19409AD;70.4176819440598;S 34
2020400;11321AD;71.9473687147242;S 23
2020400;17673AD;64.6858208315907;S 49
2020400;19576AD;79.8033145630196;S 34
2020401;16752AD;148.453523750736;S 46
2020401;17693AD;139.244228578829;S 36
2020401;15129AD;138.217253037904;S 18
2020401;14664AD;126.635629181905;S 45
2020401;14033AD;142.675025677297;S 12
2020401;15624AD;149.913574334587;S 17
2020401;10386AD;130.403141635513;S 41
2020401;13956AD;153.624392522157;S 10
2020402;18401AD;119.087747745676;S 20
2020402;17413AD;90.7069679430078;S 27
2020402;16398AD;91.5877944656268;S 18
2020402;16208AD;120.479734618468;S 36
2020402;16593AD;107.5612178417;S 47
2020402;13927AD;86.5991973733639;S 11
2020403;16548AD;96.454275767741;S 45
2020403;15857AD;99.790519463821;S 37
2020403;10753AD;77.8087309209956;S 37
2020403;16157AD;82.7833094201553;S 28
2020403;11394AD;95.3313189611889;S 35
2020403;13524AD;109.096684025281;S 40
2020403;12119AD;83.1506928971928;S 28
2020404;17281AD;102.522138941969;S 26
2020404;19943AD;99.4599173928976;S 38
2020404;15055AD;94.7984210049035;S 14
2020404;17107AD;116.878834235123;S 36
2020404;18861AD;78.9043098720326;S 19
2020404;15587AD;97.2156778107775;S 20
2020405;16190AD;76.5198275128956;S 30
2020405;14627AD;72.5044605266884;S 24
2020405;14547AD;82.2610563723001;S 20
2020405;16600AD;86.1532102860159;S 47
2020405;19945AD;71.5009295724172;S 33
2020405;17991AD;88.7065654284657;S 25
2020405;14064AD;73.2501268347079;S 33
2020405;12348AD;72.6862548378055;S 24
2020405;14632AD;69.4607346274276;S 47
2020406;16822AD;73.1190835628251;S 19
2020406;17898AD;96.1242650519078;S 30
2020406;15010AD;88.325024937763;S 41
2020406;19018AD;74.9514127517415;S 16
2020407;11101AD;127.33252576149;S 13
2020407;10911AD;112.833937618316;S 12
2020407;17651AD;94.9909305113786;S 35
2020407;19369AD;108.947970322148;S 35
2020407;11390AD;91.8567837219149;S 33
2020408;13362AD;114.667297836731;S 12
2020408;19143AD;105.751621749801;S 15
2020408;13845AD;104.540024917966;S 46
2020408;17694AD;102.424137769511;S 38
2020408;13223AD;94.3071467263232;S 38
2020408;14487AD;109.92265862296;S 25
2020408;18020AD;129.830717236693;S 21
2020409;16318AD;91.2351884759136;S 45
2020409;11889AD;105.586111245828;S 36
2020409;12928AD;96.0577303448516;S 23
2020409;18677AD;79.4283052618657;S 38
2020409;17194AD;100.096977587521;S 20
2020409;16009AD;104.149815486135;S 26
2020409;14088AD;84.3200629829258;S 25
2020409;15297AD;60.5357683786064;S 15
2020409;12564AD;82.1721132477221;S 39
2020410;11993AD;110.979105306891;S 22
2020410;19324AD;123.025080438118;S 10
2020410;17261AD;118.819367279876;S 24
2020410;13131AD;101.586543993417;S 17
2020410;19706AD;126.61217629379;S 27
2020410;19867AD;100.508457494784;S 11
2020410;19554AD;136.487078118253;S 46
2020411;15377AD;118.810931679885;S 25
2020411;14800AD;123.365437054144;S 22
2020411;14456AD;97.6006775382869;S 15
2020411;17110AD;126.568704001375;S 32
2020411;16020AD;96.9350227213422;S 46
2020411;17226AD;121.636986040889;S 39
2020411;11923AD;115.509526434019;S 34
2020411;17870AD;111.208457424489;S 34
2020412;14395AD;85.1631972782146;S 46
2020412;15315AD;81.4344447922599;S 37
2020412;13729AD;82.4033808462453;S 31
2020412;12205AD;63.7579933539518;S 22
2020412;13520AD;70.2890783405735;S 14
2020413;11562AD;84.8782066750089;S 33
2020413;15851AD;91.2419130012337;S 13
2020413;12758AD;86.6838712219048;S 36
2020413;18831AD;85.0572146221046;S 14
2020413;11483AD;82.1071102949763;S 43
2020414;14827AD;69.0837298297694;S 30
2020414;16425AD;97.0708112848386;S 44
2020414;18901AD;82.970309320403;S 46
2020414;19642AD;85.1246721630083;S 17
2020414;15814AD;85.8143586353432;S 24
2020414;17017AD;74.284426231025;S 45
2020414;17857AD;85.741163266045;S 46
2020414;16097AD;87.0716747342292;S 46
2020414;14210AD;109.719450629067;S 34
2020415;10479AD;116.8927637134;S 47
2020415;12112AD;107.273830586511;S 40
2020415;10127AD;118.171768242538;S 32
2020415;11107AD;107.021094439847;S 32
2020415;16791AD;100.709067742941;S 45
2020416;13256AD;87.0268073294828;S 11
2020416;12962AD;101.264190977703;S 21
2020416;17734AD;110.647841044931;S 29
2020416;10223AD;94.7210460576081;S 19
2020416;18424AD;93.8476820612719;S 36
2020416;11603AD;100.768217775823;S 45
2020416;10078AD;113.393678306374;S 45
2020417;15859AD;106.861399063399;S 28
2020417;18896AD;98.8369910749466;S 22
2020418;14194AD;121.714463385881;S 36
2020418;17392AD;125.200486392868;S 46
2020418;19162AD;128.396051671131;S 11
2020418;15337AD;117.855975827178;S 35
2020418;10344AD;123.089436277722;S 23
2020418;19818AD;139.37793976212;S 32
2020418;11773AD;102.392050181902;S 39
2020418;18601AD;103.347520860581;S 46
2020418;10372AD;136.109184721535;S 12
2020418;14811AD;130.809391108416;S 10
2020419;12495AD;82.4221161508694;S 23
2020419;14017AD;90.3022045131245;S 40
2020419;15034AD;83.7219131471398;S 13
2020419;18704AD;99.1354538804783;S 49
2020419;17011AD;87.1779720428902;S 14
2020419;13602AD;77.1511063563814;S 33
2020419;17186AD;58.7613235060549;S 33
2020420;13064AD;114.143362646949;S 41
2020420;19865AD;117.887400315531;S 19
2020420;15266AD;122.683480432659;S 37
2020420;18900AD;111.473027105094;S 36
2020420;18926AD;123.08176521616;S 45
2020420;15376AD;119.250221319467;S 19
2020421;12376AD;126.378689558377;S 21
2020421;17131AD;115.930105845542;S 30
2020421;17879AD;103.88188014512;S 21
2020421;12315AD;111.949841471945;S 44
2020421;16824AD;118.114035011693;S 30
2020422;14316AD;107.498616904885;S 49
2020422;19305AD;127.899449538416;S 44
2020422;19433AD;140.143395913171;S 47
2020422;19330AD;110.567942424708;S 19
2020422;11473AD;116.058295063016;S 35
2020422;14321AD;122.707713572456;S 19
2020422;12663AD;123.702705161131;S 35
2020422;16899AD;126.145742485987;S 48
2020423;19201AD;119.050246865104;S 31
2020423;11056AD;110.94007139546;S 48
2020423;10650AD;135.311908910063;S 20
2020423;19633AD;132.770571537072;S 47
2020423;18499AD;135.293777007835;S 12
2020423;12661AD;101.276870508678;S 45
2020423;14054AD;141.128676131238;S 34
2020423;13947AD;130.341611030772;S 32
2020423;15941AD;132.581583184925;S 20
2020423;15147AD;101.101252123681;S 24
2020424;19951AD;88.4016286114201;S 15
2020424;15797AD;94.3179428901897;S 18
2020424;11787AD;94.5251256259903;S 27
2020424;17765AD;92.0827650263007;S 28
2020424;12730AD;61.7728389773141;S 15
2020425;13720AD;75.9481286940527;S 12
2020425;10728AD;74.7540644560635;S 49
2020425;12695AD;79.2679072942783;S 31
2020425;17747AD;89.2073564794278;S 38
2020425;19855AD;72.5327925841452;S 32
2020425;12798AD;90.5129262562652;S 32
2020426;19492AD;105.292851841516;S 14
2020426;18262AD;93.3557686841345;S 49
2020426;15024AD;111.779809133374;S 38
2020426;12838AD;83.3915809316819;S 15
2020426;15492AD;91.947315460583;S 38
2020426;11280AD;99.1927735956646;S 37
2020426;13468AD;85.0441801046623;S 44
2020426;18008AD;98.4535358381758;S 40
2020427;14997AD;77.4074775061098;S 27
2020427;10493AD;94.9986833087849;S 34
2020427;13553AD;79.3352263262078;S 49
2020427;17278AD;104.928456691851;S 19
2020427;12608AD;104.342480117186;S 28
2020427;13493AD;94.4836981922292;S 16
2020427;12731AD;100.234705105466;S 11
2020427;19732AD;75.0466469788507;S 15
2020428;17304AD;115.324576261099;S 11
2020428;12872AD;108.377430385369;S 34
2020428;14840AD;104.268491005947;S 17
2020428;19199AD;100.574693359858;S 36
2020428;11827AD;104.194348215737;S 28
2020428;11078AD;95.6604458730149;S 28
2020429;19986AD;74.8672915714961;S 30
2020429;16451AD;70.9514446844223;S 37
2020429;15659AD;73.137958396857;S 39
2020429;10681AD;69.7346159978181;S 17
2020429;10819AD;61.4391625591236;S 16
2020429;17638AD;69.9599083061555;S 19
2020430;16596AD;105.520655792348;S 16
2020430;12278AD;105.940905349779;S 37
2020430;15985AD;102.621473909274;S 21
2020430;15754AD;99.4608912160516;S 23
2020430;15895AD;121.53221521515;S 45
2020430;13772AD;98.0728953321979;S 49
2020430;18685AD;106.167353668714;S 48
2020431;14370AD;98.9327920982702;S 28
2020431;18098AD;106.038890802177;S 18
2020431;14650AD;95.8509698565676;S 15
2020431;15507AD;102.531022737684;S 42
2020431;14907AD;94.4475246784446;S 36
2020431;16313AD;104.297811119858;S 23
2020431;19721AD;88.7748030599112;S 13
2020432;11664AD;131.755007694916;S 28
2020432;12754AD;128.354911598495;S 28
2020432;14119AD;136.419520414736;S 35
2020432;11930AD;144.660322498997;S 29
2020432;17830AD;144.587649199317;S 15
2020432;14633AD;144.073558854034;S 38
2020433;15358AD;81.024160926486;S 43
2020433;18338AD;85.2545700802705;S 16
2020433;10932AD;83.6618474722147;S 15
2020433;14644AD;98.230620334563;S 18
2020433;15458AD;86.863248899366;S 19
2020433;11995AD;92.2227361088138;S 32
2020433;18042AD;96.1261037558387;S 42
2020433;10444AD;108.691334755734;S 17
2020433;10962AD;109.449600833513;S 41
2020434;17593AD;102.946625088663;S 42
2020434;15230AD;89.6825381793434;S 10
2020434;17478AD;118.240138123055;S 39
2020434;18725AD;84.7358890892867;S 46
2020434;19439AD;90.1691295599894;S 44
2020434;11749AD;93.0589321348505;S 11
2020434;17903AD;109.439247102005;S 21
2020435;17932AD;55.5385280938459;S 47
2020435;19725AD;84.949410148116;S 32
2020435;13792AD;95.1353545411633;S 40
2020435;14256AD;90.109315249272;S 37
2020435;14752AD;75.4724015673442;S 34
2020435;19558AD;83.2302803719123;S 17
2020436;18114AD;96.7494420533536;S 40
2020436;13422AD;100.654830509462;S 46
2020436;16426AD;99.855861020201;S 48
2020436;14130AD;103.683034093812;S 15
2020436;18363AD;82.5685709329966;S 13
2020437;10617AD;109.262193443346;S 48
2020437;10652AD;108.094361048423;S 19
2020437;11499AD;114.095885877618;S 29
2020437;17760AD;122.270780372779;S 13
2020437;17416AD;111.284987874635;S 37
2020437;18425AD;108.060563841944;S 24
2020437;12386AD;102.935046249127;S 15
2020437;17152AD;89.3352544845485;S 27
2020438;13204AD;121.59483382182;S 14
2020438;15160AD;107.873081049342;S 49
2020438;13449AD;121.767978235708;S 38
2020438;12331AD;118.496121526283;S 32
2020438;11019AD;112.779320182695;S 27
2020438;12175AD;100.438938350192;S 26
2020439;17522AD;146.315158244774;S 17
2020439;15180AD;114.356823396082;S 23
2020439;12052AD;127.140135941013;S 24
2020439;18756AD;94.0826069853433;S 10
2020439;19110AD;88.7778956534692;S 27
2020439;17303AD;130.475020393513;S 27
2020440;10761AD;88.6498470194756;S 40
2020440;11804AD;90.7677720328417;S 10
2020440;12815AD;75.3728651492193;S 34
2020440;15434AD;97.305697346034;S 41
2020440;18247AD;91.2182583392635;S 25
2020440;15791AD;85.9732627580743;S 26
2020440;15708AD;92.3289029191309;S 45
2020441;10395AD;75.1625437430756;S 27
2020441;10687AD;79.0719052358202;S 26
2020441;10919AD;82.2837447847977;S 17
2020441;16172AD;94.5360152234865;S 40
2020441;10170AD;64.9204624688358;S 43
2020441;16769AD;71.8128984409539;S 45
2020441;12033AD;76.8597661661312;S 46
2020441;10731AD;71.175431384074;S 33
2020442;15535AD;97.8553891845033;S 10
2020442;11972AD;94.1332406585278;S 30
2020442;10571AD;105.632871022828;S 38
2020442;16502AD;84.4839185365197;S 11
2020442;14369AD;102.216216620535;S 27
2020442;16521AD;98.1414668920365;S 32
2020443;17977AD;100.349925987029;S 21
2020443;13171AD;96.1292176299457;S 39
2020443;13081AD;71.3503320075176;S 34
2020443;15515AD;86.0646598378656;S 22
2020443;15740AD;89.837849872942;S 24
2020443;10605AD;98.9737124531051;S 13
2020443;18506AD;78.6400444887966;S 24
2020443;10513AD;111.485504127799;S 38
2020443;13659AD;75.0878514382429;S 27
2020443;10748AD;93.3356502191857;S 38
2020444;12442AD;82.4664674929263;S 23
2020444;14798AD;98.0021836345066;S 14
2020444;14193AD;100.856926917186;S 16
2020444;13136AD;111.687085660121;S 24
2020444;18260AD;79.482047671733;S 36
2020444;17185AD;98.1666073425275;S 22
2020444;17632AD;91.9175623792774;S 49
2020444;16220AD;88.5352686162638;S 46
2020445;17398AD;74.5932866612293;S 11
2020445;15601AD;81.3196403144806;S 13
2020445;14792AD;91.3671176394099;S 15
2020445;15384AD;80.1702609934643;S 44
2020445;10381AD;89.5137625109057;S 10
2020445;16216AD;82.7158905787787;S 40
2020446;11222AD;92.9686515996227;S 27
2020446;11897AD;98.685738980907;S 37
2020446;18523AD;101.53601400309;S 48
2020446;17072AD;82.8810922593734;S 11
2020446;11759AD;71.4873914021528;S 47
2020446;18713AD;89.4200350858962;S 36
2020447;17993AD;100.555043518833;S 39
2020447;16608AD;103.762428251312;S 16
2020447;19526AD;95.2822188799382;S 37
2020447;10790AD;94.6482401474785;S 44
2020447;10604AD;123.009615001647;S 43
2020447;13739AD;110.717098586721;S 24
2020448;10041AD;90.7130361795209;S 11
2020448;19566AD;98.3835046643346;S 47
2020448;16177AD;92.2139887555061;S 22
2020448;10696AD;81.3935209640255;S 34
2020448;17527AD;89.3918631997263;S 29
2020448;12802AD;86.2610591861731;S 22
2020448;16526AD;89.243825864578;S 28
2020448;10792AD;85.7525040731176;S 30
2020449;13725AD;69.1600109176961;S 33
2020449;16963AD;74.4359275628638;S 17
2020449;18186AD;74.2192254959214;S 28
2020449;16810AD;78.4255007195708;S 28
2020449;15928AD;71.3420447144424;S 28
2020449;19258AD;73.7541059189745;S 45
2020449;15837AD;84.3140106841131;S 41
2020449;19912AD;99.8782299153565;S 36
2020449;19413AD;72.3805354279128;S 44
2020450;12548AD;73.2949345702178;S 43
2020450;18691AD;106.253968744124;S 40
2020450;13974AD;92.1349374500074;S 28
2020450;18055AD;90.2050695049163;S 46
2020450;10512AD;88.562718272784;S 16
2020451;10337AD;111.827720751963;S 46
2020451;19178AD;113.475235115822;S 26
2020451;19238AD;113.744408388708;S 39
2020451;17075AD;118.742963146323;S 11
2020451;15654AD;120.1847539722;S 25
2020451;17933AD;105.249140986242;S 20
2020451;14386AD;111.096257630811;S 28
2020452;12643AD;105.521541710202;S 45
2020452;14263AD;100.877741330188;S 31
2020452;12666AD;105.154381591327;S 10
2020452;13728AD;90.0450578527197;S 20
2020452;15806AD;114.187187029107;S 37
2020452;16215AD;110.644594408091;S 13
2020452;17144AD;102.581581432979;S 35
2020452;12668AD;118.763926751642;S 23
2020452;18072AD;111.332712980495;S 17
2020452;12103AD;111.120657829723;S 47
2020453;15621AD;103.675410173105;S 12
2020453;11033AD;108.56169369588;S 37
2020453;14108AD;104.745630516042;S 10
2020453;13080AD;104.543939211205;S 38
2020453;19132AD;91.258913814112;S 49
2020453;14783AD;98.2161539064572;S 13
2020454;12333AD;88.5130027084359;S 19
2020454;13831AD;77.3161870776925;S 30
2020454;14056AD;99.0398875616269;S 15
2020454;17558AD;75.5174749334802;S 33
2020454;16503AD;93.0503618255404;S 24
2020454;16551AD;98.9738799782251;S 12
2020454;13622AD;74.9290574870025;S 12
2020454;10829AD;84.3597004345154;S 37
2020455;17583AD;107.989027402793;S 15
2020455;17354AD;122.906858955813;S 19
2020455;10656AD;125.976361015925;S 33
2020455;13560AD;98.4802479820593;S 38
2020455;11671AD;112.683221091302;S 15
2020455;14872AD;102.331073592637;S 35
2020455;19878AD;111.318335137483;S 14
2020455;10857AD;112.405038577073;S 15
2020455;11364AD;119.362574281026;S 34
2020456;12125AD;97.4985178072878;S 42
2020456;19047AD;87.7448159948028;S 12
2020456;12751AD;101.484305676314;S 14
2020456;18574AD;122.68323563376;S 11
2020456;18232AD;106.396789993056;S 46
2020456;13842AD;110.136496454257;S 19
2020456;18184AD;109.572608623848;S 12
2020457;12023AD;129.576611408701;S 15
2020457;17000AD;120.681518236716;S 21
2020457;18031AD;110.316762567308;S 25
2020457;14223AD;115.124643195253;S 44
2020457;11647AD;93.9920156250882;S 29
2020457;10947AD;108.712719593275;S 48
2020457;16877AD;102.866940124996;S 48
2020457;18683AD;123.689890457018;S 16
2020458;19600AD;110.575780065868;S 21
2020458;18676AD;117.309620776216;S 26
2020458;17665AD;83.6256654527486;S 34
2020458;14315AD;106.105064368959;S 23
2020458;17331AD;100.398693830211;S 40
2020458;16845AD;120.230304150612;S 49
2020459;15588AD;76.5731786439787;S 49
2020459;15514AD;95.2560007657151;S 15
2020459;11696AD;98.9143383544516;S 20
2020459;11183AD;76.8926056787406;S 14
2020459;19778AD;79.2562574536342;S 43
2020459;12496AD;89.0187535154183;S 33
2020459;15958AD;87.7625226713405;S 28
2020459;18840AD;102.66458840584;S 14
2020460;10198AD;91.0338500459251;S 43
2020460;12585AD;106.27756786962;S 14
2020460;13471AD;99.7660778010323;S 30
2020460;13120AD;104.703204581737;S 14
2020460;18170AD;101.317347118101;S 33
2020460;18746AD;124.42605641038;S 27
2020461;18623AD;139.617062420979;S 40
2020461;13345AD;109.732390208434;S 41
2020461;14084AD;124.057316869028;S 12
2020461;13355AD;107.019146629681;S 13
2020461;17394AD;117.496855488431;S 26
2020461;10937AD;104.981044214716;S 41
2020462;13918AD;95.0896181237395;S 40
2020462;10506AD;114.230558349546;S 10
2020462;16639AD;105.297652004922;S 26
2020462;14791AD;106.293859968151;S 13
2020462;14884AD;111.440173782906;S 40
2020462;14596AD;100.706381479343;S 19
2020463;15003AD;95.4838349758691;S 37
2020463;18720AD;115.157623998234;S 36
2020463;19355AD;134.96796431099;S 32
2020463;14125AD;123.094342448155;S 31
2020464;17286AD;89.3076916479374;S 40
2020464;12982AD;89.7885684608931;S 37
2020464;13191AD;100.38619072599;S 31
2020464;17119AD;93.1926619444351;S 23
2020464;13502AD;97.6347069953623;S 39
2020464;12847AD;92.3415874840362;S 43
2020464;14140AD;87.6555009237133;S 27
2020465;13767AD;88.0801714754124;S 45
2020465;18318AD;96.970944061511;S 40
2020465;17624AD;93.5254221691548;S 45
2020465;15549AD;95.8335450909542;S 21
2020465;12919AD;110.950292619488;S 18
2020465;16558AD;91.4851597391842;S 34
2020465;11102AD;102.206472491512;S 22
2020465;16103AD;78.2811909856054;S 49
2020466;17953AD;110.08852090999;S 25
2020466;13977AD;104.010212683111;S 39
2020466;17329AD;102.112650309658;S 10
2020466;16116AD;112.893999284354;S 38
2020466;11097AD;114.392381763781;S 11
2020466;14226AD;109.718523762222;S 26
2020466;15333AD;94.6960948376122;S 41
2020466;15173AD;98.1954651832024;S 11
2020467;14977AD;90.610750670626;S 41
2020467;19944AD;82.1515681435515;S 35
2020467;10407AD;58.807964423773;S 23
2020467;11727AD;75.1985479184858;S 31
2020468;18837AD;89.1391669620502;S 26
2020468;13349AD;114.39681290429;S 23
2020468;11610AD;88.596059738581;S 30
2020468;11087AD;109.715181387513;S 15
2020468;17626AD;108.478784682697;S 37
2020468;15805AD;97.7179218044859;S 36
2020468;10837AD;92.423135595352;S 27
2020468;10811AD;91.9413624349219;S 24
2020469;17438AD;98.4068125902224;S 34
2020469;11137AD;104.509896453462;S 32
2020469;17198AD;111.117951090548;S 40
2020469;14993AD;99.1905750462419;S 18
2020469;17378AD;114.405987009084;S 48
2020469;10287AD;95.6554574447308;S 16
2020469;10288AD;119.612211507846;S 27
2020470;14470AD;130.459096032639;S 44
2020470;10261AD;135.361426700473;S 21
2020470;14823AD;119.554249441472;S 46
2020470;16260AD;113.64020651075;S 23
2020470;18733AD;132.588032586241;S 43
2020470;19941AD;128.634675438615;S 20
2020470;15701AD;137.035139774216;S 10
2020470;10131AD;106.147740660016;S 16
2020470;18052AD;135.214532154229;S 28
2020471;10043AD;79.8399010172671;S 42
2020471;14076AD;85.824497556289;S 14
2020471;15758AD;96.8653716645905;S 16
2020471;16742AD;102.030239777931;S 29
2020471;18855AD;103.828617068343;S 22
2020471;14926AD;79.3962828292472;S 18
2020472;12271AD;54.1943147970155;S 42
2020472;15334AD;82.8890448232858;S 44
2020472;13021AD;76.0174667552386;S 26
2020472;14991AD;74.1490289373246;S 18
2020472;12005AD;69.9677208392075;S 35
2020472;19565AD;66.0605027554692;S 39
2020472;19112AD;78.1803322287037;S 29
2020473;14059AD;147.729403919382;S 26
2020473;19486AD;143.461061200543;S 26
2020473;16062AD;147.759151142684;S 26
2020473;16254AD;150.935402226187;S 28
2020473;18905AD;123.36742297992;S 21
2020473;18585AD;146.422754513388;S 20
2020474;10756AD;103.89218691395;S 37
2020474;17411AD;96.9775842842706;S 46
2020474;15031AD;106.161077362305;S 37
2020474;15796AD;81.357998740241;S 16
2020474;12346AD;92.9129900606469;S 24
2020474;13230AD;126.948751806727;S 43
2020474;14486AD;90.6172927154383;S 24
2020475;18957AD;118.032451180628;S 13
2020475;16508AD;117.26468016017;S 20
2020475;12177AD;126.938800360001;S 20
2020475;19715AD;97.3656303689429;S 48
2020475;15099AD;118.300059409366;S 19
2020475;17172AD;114.378613290106;S 19
2020475;11203AD;101.999151810778;S 33
2020476;10203AD;68.917873415909;S 43
2020476;11465AD;65.3698657100893;S 49
2020476;14755AD;75.239357167729;S 38
2020476;17838AD;71.9437623378963;S 35
2020476;17175AD;75.8394984505212;S 22
2020476;18849AD;89.1787183891378;S 10
2020477;14290AD;97.8797951907442;S 23
2020477;14942AD;91.166389089421;S 14
2020477;18238AD;88.0709388875007;S 17
2020477;13222AD;89.9138357186398;S 41
2020477;14761AD;96.7011425116337;S 18
2020478;13644AD;81.5426406287154;S 29
2020478;14764AD;75.80686894113;S 11
2020478;16319AD;101.242619040305;S 38
2020478;15290AD;75.9072036530464;S 43
2020478;18710AD;72.03664741008;S 22
2020478;12298AD;89.0598472469378;S 10
2020478;16925AD;81.8330764732154;S 47
2020478;14501AD;77.7256323848809;S 16
2020479;16922AD;99.3197857102834;S 33
2020479;16866AD;113.758092553674;S 11
2020479;12657AD;102.675452132453;S 27
2020479;15710AD;114.545652116612;S 35
2020479;13363AD;74.1255370585943;S 46
2020479;19687AD;92.9557314882337;S 41
2020480;18414AD;124.790671960546;S 15
2020480;13821AD;112.622454277672;S 47
2020480;13926AD;133.109420943718;S 37
2020480;11574AD;119.709702780404;S 26
2020480;12885AD;109.958968064713;S 49
2020480;14283AD;137.636553684392;S 19
2020480;12219AD;126.561639444634;S 18
2020480;19503AD;104.678912827339;S 33
2020481;13978AD;90.1481218103083;S 20
2020481;11667AD;92.110136775945;S 46
2020481;18484AD;82.1428031370136;S 37
2020481;10739AD;82.433571109363;S 37
2020481;13217AD;89.8505762618057;S 13
2020481;19301AD;77.2358166006951;S 36
2020481;12131AD;89.4984667100045;S 15
2020482;13253AD;91.7002563813277;S 39
2020482;10367AD;97.7272631762273;S 29
2020482;13102AD;101.856878698206;S 49
2020482;17818AD;94.3409451780471;S 32
2020482;14339AD;88.0523944869536;S 21
2020482;16466AD;84.7911444148264;S 34
2020482;14918AD;91.3683280783578;S 19
2020483;15386AD;101.290421415173;S 29
2020483;13088AD;115.015752954401;S 21
2020483;15016AD;95.8162946164524;S 44
2020483;15039AD;103.853665092427;S 41
2020483;13384AD;83.1100180274949;S 23
2020484;16929AD;133.375189177748;S 48
2020484;11420AD;102.925664301446;S 33
2020484;12827AD;126.056432423149;S 20
2020484;16681AD;111.303914442187;S 45
2020484;19536AD;115.650053044848;S 49
2020484;19886AD;97.1333944078932;S 43
2020484;11969AD;99.3418430295781;S 12
2020485;10318AD;78.9976393280008;S 16
2020485;16005AD;91.2361366502889;S 22
2020485;18074AD;81.8569033682835;S 41
2020485;13635AD;73.1885511100764;S 11
2020485;13537AD;82.3213597248388;S 44
2020485;18839AD;72.3975648561943;S 36
2020486;14694AD;86.1013738011494;S 47
2020486;19364AD;85.5897405617342;S 17
2020486;12285AD;89.3536678709727;S 35
2020486;16758AD;76.2748773158835;S 49
2020486;15110AD;69.0355972939421;S 43
2020486;10213AD;76.2344658310853;S 30
2020486;16707AD;84.6919420055872;S 11
2020487;17092AD;76.1209674661577;S 18
2020487;10945AD;73.6338003004274;S 32
2020487;14560AD;71.9046697757004;S 12
2020487;13322AD;79.8026629235072;S 10
2020487;12113AD;70.3331073068865;S 49
2020487;16326AD;92.8132634078197;S 21
2020487;10482AD;99.7302345252619;S 13
2020488;19710AD;103.574446331213;S 15
2020488;12095AD;96.1901149948303;S 42
2020488;14745AD;124.62088449828;S 24
2020488;10884AD;116.152516120214;S 17
2020488;13103AD;86.2849164655339;S 29
2020488;15280AD;115.474708919704;S 22
2020488;19095AD;103.889071541577;S 44
2020489;13883AD;104.850483357085;S 46
2020489;18540AD;133.163607320516;S 21
2020489;19836AD;122.668717616285;S 40
2020489;13916AD;99.5791514518835;S 23
2020489;12330AD;132.756328471287;S 49
2020489;19423AD;131.519700535195;S 40
2020490;19661AD;128.399284575452;S 20
2020490;12502AD;112.929905918492;S 31
2020490;17466AD;118.570165633921;S 32
2020490;10544AD;97.8970850165924;S 33
2020490;11050AD;114.480441721507;S 42
2020490;18160AD;131.624790062829;S 15
2020490;13360AD;124.764392703356;S 10
2020491;16095AD;85.577092126369;S 10
2020491;11221AD;97.258356890098;S 41
2020491;12116AD;74.3338106642949;S 48
2020492;13276AD;109.205559511571;S 10
