"Visit.ID";"Square";"Species";"Count"
401;25;"Arum vulgare";3
401;25;"Callaion brevis";5
401;25;"Arum modicense";3
401;25;"Arum immaculatum";3
401;25;"Callaion bispatha";2
401;25;"Arum heldreichii";2
401;25;"Calla brevis";2
401;25;"Arum vernale";10
401;25;"Arum cylindraceum";2
401;25;"Arum intermedium";3
401;26;"Arum zeleborii";2
401;26;"Callaion brevis";3
401;26;"Arum maculatum";3
401;26;"Arum immaculatum";3
401;27;"Arum divaricatum";2
401;28;"Bruniera vivipara";3
401;28;"Arum zeleborii";4
401;28;"Callaion brevis";5
401;28;"Arum orientale";3
401;29;"Arum ponticum";4
401;29;"Arum trapezuntinum";6
401;29;"Arum orientale";2
401;29;"Arum maculatum";3
401;29;"Arum intermedium";2
402;1;"Arum alpinum";7
402;1;"Callaion bispatha";3
402;1;"Arum numidicum";5
402;1;"Arum foetidum";2
402;2;"Arum immaculatum";3
402;2;"Arum orientale";3
402;3;"Calla ovatifolia";2
402;3;"Arum cylindraceum";2
402;3;"Calla brevis";2
402;3;"Bruniera vivipara";3
402;4;"Arum orientale";2
402;6;"Arum foetidum";3
402;6;"Arum malyi";3
402;9;"Arum cylindraceum";2
402;9;"Arum pyrenaeum";7
402;9;"Arum heldreichii";3
402;9;"Calla generalis";2
402;10;"Arum malyi";2
402;10;"Arum modicense";2
402;10;"Arum majoricense";3
402;11;"Callaion palustris";3
402;11;"Arum pyrenaeum";3
402;11;"Calla cordifolia";4
402;11;"Arum intermedium";2
402;11;"Arum majoricense";2
402;12;"Arum alpinum";2
402;12;"Arum transsilvanicum";4
402;13;"Arum numidicum";2
402;13;"Arum italicum";4
402;13;"Calla brevis";4
402;14;"Callaion brevis";3
402;14;"Arum heldreichii";2
402;14;"Arum immaculatum";2
402;14;"Arum cylindraceum";2
402;14;"Arum provinciale";16
402;14;"Arum foetidum";3
402;14;"Arum numidicum";2
402;17;"Callaion bispatha";2
402;17;"Callaion heterophylla";2
402;17;"Arum pyrenaeum";2
402;17;"Calla generalis";4
402;17;"Calla palustris";2
402;17;"Arum orientale";2
402;17;"Arum gracile";3
402;20;"Calla brevis";2
402;20;"Arum intermedium";3
402;20;"Arum numidicum";2
402;21;"Arum immaculatum";2
402;21;"Arum cylindraceum";2
402;22;"Arum transsilvanicum";2
402;22;"Arum italicum";3
402;22;"Arum neglectum";3
402;22;"Arum pyrenaeum";2
402;22;"Callaion brevis";3
402;22;"Calla ovatifolia";4
402;22;"Callaion bispatha";3
402;23;"Bruniera vivipara";3
402;23;"Calla generalis";2
402;23;"Arum trapezuntinum";4
402;23;"Arum vernale";13
402;24;"Arum immaculatum";4
402;24;"Arum transsilvanicum";2
402;24;"Arum facchinii";4
402;24;"Arum foetidum";2
402;26;"Calla cordifolia";4
402;26;"Calla brevis";2
402;26;"Calla palustris";3
402;26;"Arum immaculatum";2
402;27;"Calla generalis";2
402;27;"Arum neglectum";3
402;27;"Bruniera vivipara";2
403;1;"Arum numidicum";4
403;2;"Arum trapezuntinum";4
403;2;"Arum heldreichii";2
403;2;"Arum ponticum";2
403;3;"Arum numidicum";5
403;3;"Arum divaricatum";3
403;3;"Callaion brevis";3
403;3;"Calla generalis";3
403;3;"Arum gracile";3
403;3;"Arum malyi";3
403;4;"Calla ovatifolia";3
403;4;"Arum vernale";2
403;4;"Arum italicum";4
403;4;"Arum orientale";3
403;4;"Callaion brevis";3
403;5;"Arum maculatum";3
403;5;"Arum zeleborii";3
403;7;"Bruniera vivipara";4
403;7;"Arum alpinum";2
403;7;"Arum modicense";3
403;7;"Calla cordifolia";4
403;7;"Arum zeleborii";2
403;10;"Calla generalis";3
403;12;"Arum divaricatum";3
403;12;"Calla ovatifolia";3
403;15;"Callaion bispatha";9
403;15;"Arum modicense";2
403;15;"Arum intermedium";3
403;15;"Arum orientale";4
403;15;"Arum divaricatum";4
403;15;"Calla generalis";2
403;17;"Arum gracile";2
403;17;"Callaion palustris";3
403;17;"Bruniera vivipara";6
403;17;"Arum facchinii";2
403;17;"Arum modicense";3
403;17;"Arum vulgare";7
403;17;"Arum divaricatum";6
403;19;"Arum trapezuntinum";3
403;19;"Calla brevis";2
403;19;"Arum pyrenaeum";3
403;20;"Arum pyrenaeum";2
403;20;"Bruniera vivipara";3
403;20;"Arum modicense";2
403;20;"Arum immaculatum";2
403;21;"Arum cylindraceum";4
403;21;"Calla brevis";3
403;24;"Callaion brevis";5
403;25;"Calla brevis";2
403;27;"Calla palustris";3
403;27;"Arum provinciale";4
403;27;"Calla cordifolia";2
403;27;"Arum zeleborii";16
403;27;"Arum ponticum";3
403;27;"Calla ovatifolia";2
403;27;"Arum foetidum";2
403;29;"Calla palustris";3
403;29;"Callaion heterophylla";3
403;29;"Calla ovatifolia";3
403;29;"Bruniera vivipara";2
403;30;"Calla ovatifolia";4
403;30;"Arum trapezuntinum";2
403;30;"Arum numidicum";4
403;30;"Arum maculatum";3
403;30;"Arum modicense";4
403;30;"Arum heldreichii";2
403;30;"Callaion palustris";3
403;30;"Arum vernale";3
501;1;"Callaion bispatha";3
501;2;"Arum ponticum";3
501;3;"Callaion palustris";2
501;3;"Arum heldreichii";3
501;3;"Callaion heterophylla";2
501;3;"Arum neglectum";2
501;3;"Bruniera vivipara";2
501;3;"Arum intermedium";2
501;4;"Arum cylindraceum";2
501;6;"Arum cylindraceum";3
501;6;"Arum italicum";2
501;6;"Arum alpinum";3
501;7;"Arum zeleborii";3
501;7;"Arum intermedium";2
501;7;"Arum pyrenaeum";4
501;7;"Arum alpinum";2
501;7;"Arum gracile";5
501;7;"Arum trapezuntinum";3
501;8;"Calla cordifolia";3
501;8;"Arum immaculatum";2
501;8;"Arum intermedium";3
501;8;"Callaion heterophylla";2
501;9;"Arum vulgare";3
501;9;"Arum zeleborii";2
501;9;"Calla generalis";2
501;9;"Callaion palustris";3
501;9;"Arum pyrenaeum";3
501;10;"Calla cordifolia";3
501;10;"Arum italicum";2
501;10;"Arum neglectum";2
501;10;"Arum zeleborii";3
501;10;"Arum cylindraceum";3
501;10;"Arum numidicum";3
501;10;"Arum majoricense";2
501;10;"Arum modicense";2
501;10;"Arum trapezuntinum";2
501;11;"Arum ponticum";2
501;11;"Arum vernale";3
501;11;"Arum immaculatum";3
501;11;"Callaion bispatha";5
501;11;"Calla palustris";4
501;11;"Arum zeleborii";2
501;11;"Arum provinciale";2
501;11;"Arum pyrenaeum";3
501;12;"Arum transsilvanicum";3
501;12;"Bruniera vivipara";2
501;12;"Arum alpinum";3
501;12;"Arum cylindraceum";3
501;12;"Arum vulgare";2
501;13;"Arum transsilvanicum";4
501;13;"Arum alpinum";3
501;14;"Arum vulgare";3
501;14;"Arum ponticum";4
501;16;"Arum cylindraceum";3
501;16;"Calla cordifolia";6
501;16;"Arum heldreichii";2
501;16;"Arum transsilvanicum";3
501;16;"Arum provinciale";2
501;16;"Calla palustris";3
501;17;"Arum orientale";2
501;17;"Arum zeleborii";3
501;17;"Arum heldreichii";2
501;19;"Arum alpinum";3
501;19;"Arum ponticum";3
501;21;"Calla palustris";2
501;21;"Arum transsilvanicum";2
501;22;"Arum pyrenaeum";3
501;22;"Bruniera vivipara";2
501;22;"Arum intermedium";2
501;22;"Arum trapezuntinum";2
501;22;"Callaion palustris";2
501;22;"Callaion brevis";2
501;22;"Arum vulgare";7
501;22;"Calla cordifolia";2
501;23;"Arum provinciale";2
501;23;"Callaion palustris";3
501;24;"Arum divaricatum";2
501;24;"Arum immaculatum";3
501;24;"Arum gracile";2
501;25;"Arum vernale";3
501;26;"Calla cordifolia";3
501;26;"Arum divaricatum";2
501;27;"Callaion bispatha";3
501;27;"Calla ovatifolia";3
501;27;"Arum italicum";2
501;28;"Arum majoricense";4
501;28;"Arum modicense";2
501;28;"Arum cylindraceum";2
501;28;"Calla cordifolia";2
501;28;"Arum divaricatum";2
501;28;"Arum neglectum";2
501;28;"Arum maculatum";4
501;28;"Arum foetidum";2
501;28;"Arum zeleborii";3
501;28;"Arum vulgare";3
501;28;"Calla generalis";8
501;30;"Calla ovatifolia";3
501;30;"Arum modicense";3
501;30;"Calla palustris";3
501;30;"Bruniera vivipara";2
501;30;"Calla brevis";2
502;1;"Arum vulgare";3
502;1;"Arum neglectum";5
502;1;"Calla palustris";5
502;1;"Arum divaricatum";5
502;1;"Callaion brevis";2
502;1;"Arum maculatum";3
502;1;"Arum facchinii";2
502;1;"Callaion heterophylla";2
502;2;"Arum italicum";3
502;2;"Arum neglectum";2
502;2;"Arum foetidum";3
502;2;"Arum divaricatum";4
502;3;"Arum divaricatum";4
502;3;"Callaion brevis";4
502;4;"Arum numidicum";4
502;4;"Arum orientale";3
502;4;"Arum neglectum";4
502;4;"Arum cylindraceum";2
502;6;"Arum transsilvanicum";2
502;6;"Arum gracile";2
502;6;"Arum modicense";4
502;8;"Arum malyi";3
502;8;"Arum neglectum";3
502;8;"Calla brevis";2
502;8;"Arum italicum";2
502;9;"Arum malyi";2
502;9;"Arum cylindraceum";4
502;9;"Arum neglectum";2
502;12;"Arum gracile";3
502;12;"Calla palustris";4
502;12;"Arum neglectum";3
502;12;"Arum majoricense";3
502;14;"Arum cylindraceum";2
502;14;"Arum vulgare";3
502;14;"Calla cordifolia";3
502;14;"Arum maculatum";6
502;14;"Arum divaricatum";2
502;14;"Arum gracile";3
502;14;"Arum modicense";2
502;14;"Calla ovatifolia";2
502;14;"Arum pyrenaeum";6
502;14;"Arum immaculatum";3
502;16;"Arum zeleborii";3
502;17;"Arum alpinum";3
502;17;"Arum maculatum";3
502;17;"Callaion brevis";2
502;17;"Callaion palustris";2
502;18;"Arum italicum";3
502;19;"Arum cylindraceum";3
502;19;"Arum foetidum";3
502;19;"Arum numidicum";2
502;19;"Arum alpinum";2
502;19;"Arum modicense";2
502;19;"Arum heldreichii";7
502;19;"Arum maculatum";2
502;19;"Arum divaricatum";2
502;22;"Calla cordifolia";2
502;22;"Arum vulgare";2
502;22;"Arum divaricatum";3
502;23;"Arum intermedium";4
502;23;"Arum alpinum";3
502;23;"Arum neglectum";1
502;23;"Arum foetidum";2
502;23;"Callaion brevis";4
502;23;"Arum immaculatum";2
502;24;"Arum provinciale";3
502;24;"Arum alpinum";3
502;24;"Calla palustris";3
502;24;"Arum facchinii";5
502;26;"Arum malyi";4
502;27;"Arum trapezuntinum";3
502;27;"Arum gracile";6
502;27;"Calla brevis";2
502;27;"Calla cordifolia";2
502;27;"Arum majoricense";4
502;27;"Arum vulgare";4
502;27;"Arum neglectum";3
502;27;"Arum immaculatum";5
502;27;"Arum provinciale";3
502;27;"Arum maculatum";3
502;28;"Arum facchinii";2
502;28;"Arum heldreichii";5
502;28;"Arum alpinum";2
502;28;"Bruniera vivipara";6
502;30;"Arum gracile";3
502;30;"Arum trapezuntinum";2
502;30;"Arum heldreichii";6
502;30;"Arum maculatum";4
502;30;"Calla cordifolia";3
503;1;"Arum trapezuntinum";3
503;2;"Arum maculatum";3
503;2;"Arum vulgare";2
503;2;"Calla generalis";2
503;2;"Arum majoricense";2
503;3;"Calla palustris";3
503;4;"Arum vernale";2
503;4;"Arum malyi";4
503;4;"Calla cordifolia";2
503;4;"Arum maculatum";2
503;4;"Arum pyrenaeum";2
503;4;"Arum ponticum";5
503;4;"Calla brevis";3
503;4;"Arum neglectum";4
503;5;"Arum orientale";3
503;6;"Arum transsilvanicum";4
503;6;"Arum pyrenaeum";2
503;6;"Arum gracile";2
503;6;"Callaion heterophylla";2
503;6;"Arum intermedium";2
503;7;"Bruniera vivipara";3
503;7;"Arum divaricatum";1
503;7;"Calla palustris";3
503;7;"Calla cordifolia";3
503;7;"Arum ponticum";2
503;7;"Arum modicense";2
503;8;"Calla brevis";4
503;8;"Calla generalis";4
503;10;"Arum intermedium";2
503;10;"Arum gracile";4
503;10;"Calla palustris";4
503;11;"Arum ponticum";4
503;15;"Arum italicum";2
503;15;"Arum intermedium";3
503;15;"Arum immaculatum";2
503;15;"Callaion bispatha";3
503;15;"Arum majoricense";2
503;15;"Arum alpinum";2
503;15;"Bruniera vivipara";5
503;16;"Calla brevis";3
503;16;"Arum alpinum";2
503;17;"Calla ovatifolia";2
503;17;"Arum transsilvanicum";7
503;17;"Arum facchinii";5
503;17;"Callaion brevis";5
503;17;"Calla cordifolia";2
503;17;"Arum zeleborii";3
503;18;"Arum italicum";2
503;18;"Callaion palustris";3
503;18;"Callaion heterophylla";3
503;19;"Arum immaculatum";2
503;22;"Arum alpinum";2
503;22;"Calla brevis";2
503;22;"Arum maculatum";2
503;22;"Arum orientale";3
503;22;"Callaion palustris";2
503;22;"Calla cordifolia";2
503;23;"Arum intermedium";4
503;23;"Calla ovatifolia";4
503;23;"Arum facchinii";3
503;23;"Arum trapezuntinum";3
503;23;"Arum maculatum";2
503;24;"Arum maculatum";4
503;24;"Arum provinciale";2
503;25;"Arum malyi";3
503;25;"Arum neglectum";2
503;25;"Arum maculatum";3
503;25;"Callaion brevis";5
503;26;"Arum modicense";3
503;26;"Arum foetidum";5
503;26;"Arum cylindraceum";2
503;26;"Arum italicum";2
503;26;"Arum intermedium";2
503;27;"Arum alpinum";2
503;27;"Arum zeleborii";2
503;27;"Arum provinciale";2
503;27;"Callaion brevis";2
503;30;"Arum zeleborii";3
601;1;"Callaion bispatha";2
601;1;"Arum trapezuntinum";3
601;1;"Calla brevis";4
601;1;"Calla ovatifolia";2
601;1;"Arum vernale";3
601;1;"Arum maculatum";2
601;2;"Arum cylindraceum";3
601;2;"Callaion bispatha";3
601;2;"Arum vernale";2
601;2;"Calla brevis";5
601;2;"Arum alpinum";4
601;3;"Calla cordifolia";2
601;3;"Arum foetidum";2
601;3;"Arum immaculatum";3
601;3;"Calla ovatifolia";2
601;3;"Arum orientale";3
601;4;"Calla generalis";3
601;4;"Calla ovatifolia";2
601;5;"Bruniera vivipara";2
601;5;"Arum divaricatum";2
601;5;"Callaion bispatha";2
601;5;"Arum italicum";2
601;6;"Calla palustris";2
601;6;"Arum vernale";4
601;6;"Arum zeleborii";2
601;6;"Arum intermedium";2
601;6;"Arum alpinum";3
601;6;"Callaion bispatha";4
601;7;"Arum foetidum";2
601;7;"Arum pyrenaeum";3
601;9;"Arum malyi";2
601;9;"Callaion bispatha";3
601;10;"Callaion palustris";3
601;10;"Arum modicense";2
601;10;"Arum malyi";3
601;10;"Arum italicum";3
601;10;"Arum immaculatum";3
601;12;"Arum majoricense";3
601;12;"Arum trapezuntinum";2
601;12;"Arum gracile";4
601;12;"Arum divaricatum";3
601;12;"Arum neglectum";3
601;12;"Arum immaculatum";4
601;12;"Arum zeleborii";2
601;12;"Bruniera vivipara";2
601;12;"Arum cylindraceum";2
601;12;"Calla generalis";3
601;13;"Arum heldreichii";2
601;13;"Callaion brevis";2
601;13;"Arum majoricense";8
601;13;"Arum zeleborii";2
601;13;"Arum alpinum";3
601;15;"Arum modicense";3
601;15;"Arum maculatum";2
601;15;"Calla brevis";2
601;15;"Arum zeleborii";3
601;16;"Arum numidicum";4
601;16;"Callaion bispatha";2
601;16;"Arum maculatum";2
601;16;"Arum heldreichii";2
601;16;"Arum orientale";3
601;16;"Arum majoricense";4
601;17;"Calla cordifolia";4
601;17;"Arum facchinii";2
601;17;"Bruniera vivipara";2
601;17;"Arum provinciale";7
601;18;"Arum vulgare";2
601;18;"Callaion palustris";3
601;18;"Calla generalis";4
601;18;"Arum facchinii";2
601;18;"Arum provinciale";3
601;18;"Arum transsilvanicum";3
601;20;"Calla ovatifolia";3
601;20;"Arum alpinum";3
601;20;"Arum heldreichii";6
601;20;"Arum malyi";3
601;22;"Arum alpinum";4
601;22;"Arum ponticum";2
601;22;"Arum orientale";2
601;22;"Arum pyrenaeum";2
601;22;"Callaion palustris";3
601;22;"Arum intermedium";3
601;22;"Calla ovatifolia";4
601;22;"Arum trapezuntinum";3
601;23;"Arum immaculatum";3
601;23;"Arum majoricense";3
601;23;"Callaion heterophylla";2
601;23;"Arum provinciale";2
601;23;"Bruniera vivipara";5
601;23;"Arum transsilvanicum";3
601;23;"Callaion bispatha";3
601;23;"Calla generalis";2
601;23;"Arum facchinii";2
601;23;"Arum numidicum";3
601;24;"Arum vernale";2
601;24;"Arum maculatum";2
601;24;"Arum pyrenaeum";3
601;24;"Arum immaculatum";3
601;25;"Calla brevis";2
601;26;"Arum alpinum";3
601;26;"Arum immaculatum";2
601;26;"Callaion bispatha";2
601;26;"Arum transsilvanicum";2
601;26;"Calla cordifolia";2
601;26;"Arum facchinii";2
601;27;"Arum orientale";2
601;27;"Arum vulgare";2
601;27;"Callaion bispatha";3
601;27;"Arum facchinii";2
601;27;"Arum trapezuntinum";3
601;27;"Arum numidicum";2
601;27;"Arum immaculatum";3
601;27;"Bruniera vivipara";2
601;27;"Calla generalis";4
601;29;"Arum facchinii";2
601;29;"Arum majoricense";2
601;29;"Arum vernale";2
601;29;"Arum intermedium";2
601;29;"Bruniera vivipara";3
601;30;"Callaion palustris";2
601;30;"Arum orientale";2
601;30;"Arum ponticum";3
602;1;"Arum italicum";4
602;1;"Arum heldreichii";3
602;1;"Arum orientale";3
602;1;"Callaion bispatha";3
602;2;"Calla brevis";2
602;2;"Bruniera vivipara";3
602;2;"Calla generalis";2
602;3;"Arum trapezuntinum";3
602;3;"Bruniera vivipara";2
602;4;"Arum vulgare";2
602;5;"Arum italicum";3
602;5;"Arum vernale";2
602;5;"Calla brevis";4
602;5;"Arum modicense";2
602;5;"Arum vulgare";3
602;5;"Arum numidicum";2
602;8;"Callaion brevis";4
602;8;"Arum transsilvanicum";2
602;8;"Arum numidicum";2
602;8;"Arum intermedium";4
602;8;"Arum italicum";4
602;8;"Arum trapezuntinum";3
602;8;"Calla brevis";2
602;8;"Arum ponticum";2
602;9;"Arum gracile";3
602;9;"Arum transsilvanicum";2
602;9;"Arum pyrenaeum";2
602;9;"Arum zeleborii";3
602;9;"Calla brevis";3
602;9;"Calla cordifolia";6
602;10;"Arum facchinii";2
602;10;"Arum italicum";4
602;10;"Arum provinciale";3
602;12;"Arum intermedium";3
602;12;"Arum divaricatum";3
602;13;"Arum cylindraceum";3
602;13;"Arum trapezuntinum";2
602;13;"Arum facchinii";3
602;19;"Arum numidicum";2
602;19;"Callaion palustris";2
602;19;"Arum alpinum";2
602;19;"Callaion bispatha";3
602;19;"Arum gracile";2
602;22;"Arum italicum";2
602;23;"Calla cordifolia";4
602;23;"Callaion bispatha";2
602;23;"Calla brevis";4
602;23;"Arum vernale";2
602;23;"Arum neglectum";3
602;24;"Arum italicum";5
602;24;"Calla palustris";3
602;25;"Calla palustris";3
602;25;"Arum foetidum";4
602;25;"Calla generalis";3
602;25;"Arum malyi";2
602;25;"Callaion brevis";3
602;25;"Arum intermedium";2
602;25;"Callaion palustris";4
602;25;"Arum numidicum";2
602;25;"Arum transsilvanicum";2
602;25;"Calla brevis";3
602;25;"Arum maculatum";3
602;25;"Arum vulgare";4
602;29;"Calla ovatifolia";3
603;1;"Callaion heterophylla";2
603;1;"Arum italicum";3
603;2;"Arum intermedium";2
603;2;"Arum heldreichii";2
603;2;"Arum numidicum";3
603;2;"Arum orientale";3
603;2;"Arum maculatum";2
603;4;"Calla palustris";4
603;4;"Arum immaculatum";3
603;4;"Arum vernale";3
603;4;"Arum foetidum";3
603;4;"Arum provinciale";2
603;6;"Calla cordifolia";3
603;6;"Calla brevis";2
603;6;"Arum maculatum";5
603;6;"Arum italicum";3
603;6;"Arum alpinum";3
603;6;"Arum cylindraceum";2
603;8;"Arum orientale";2
603;8;"Arum provinciale";3
603;9;"Arum maculatum";4
603;9;"Calla brevis";2
603;9;"Calla palustris";3
603;9;"Arum zeleborii";2
603;9;"Arum trapezuntinum";3
603;11;"Arum heldreichii";3
603;11;"Arum neglectum";3
603;11;"Bruniera vivipara";4
603;11;"Calla brevis";3
603;11;"Calla generalis";3
603;11;"Callaion bispatha";3
603;11;"Callaion palustris";2
603;14;"Arum alpinum";3
603;14;"Bruniera vivipara";2
603;14;"Arum malyi";3
603;14;"Callaion bispatha";3
603;14;"Arum numidicum";5
603;14;"Calla cordifolia";3
603;15;"Arum vernale";2
603;16;"Arum majoricense";5
603;16;"Arum neglectum";2
603;17;"Bruniera vivipara";4
603;17;"Arum divaricatum";3
603;17;"Callaion brevis";3
603;17;"Arum cylindraceum";3
603;17;"Arum modicense";2
603;18;"Arum intermedium";2
603;18;"Callaion palustris";3
603;18;"Arum transsilvanicum";2
603;19;"Arum orientale";4
603;20;"Arum immaculatum";7
603;20;"Arum transsilvanicum";3
603;20;"Callaion heterophylla";2
603;20;"Callaion bispatha";3
603;21;"Arum cylindraceum";2
603;21;"Arum modicense";4
603;21;"Arum numidicum";2
603;23;"Arum modicense";2
603;23;"Calla palustris";3
603;23;"Callaion palustris";3
603;23;"Calla brevis";6
603;23;"Arum intermedium";2
603;23;"Arum facchinii";6
603;25;"Arum facchinii";2
603;25;"Calla generalis";2
603;27;"Arum trapezuntinum";3
603;27;"Arum foetidum";2
603;27;"Arum neglectum";3
603;27;"Arum heldreichii";2
603;27;"Arum pyrenaeum";3
603;27;"Arum transsilvanicum";5
603;27;"Calla brevis";4
603;27;"Arum cylindraceum";2
603;27;"Calla cordifolia";3
603;28;"Arum zeleborii";4
603;28;"Arum immaculatum";4
603;28;"Arum neglectum";4
603;28;"Calla generalis";7
603;29;"Arum alpinum";3
603;30;"Calla cordifolia";3
603;30;"Arum trapezuntinum";4
603;30;"Arum neglectum";2
603;30;"Calla palustris";2
603;30;"Arum numidicum";3
603;30;"Callaion palustris";3
603;30;"Calla ovatifolia";2
603;30;"Arum ponticum";2
701;2;"Callaion palustris";3
701;2;"Callaion brevis";4
701;5;"Callaion brevis";3
701;5;"Arum cylindraceum";3
701;6;"Calla brevis";4
701;6;"Arum malyi";4
701;6;"Arum cylindraceum";3
701;7;"Arum italicum";2
701;8;"Arum majoricense";4
701;8;"Arum vulgare";3
701;8;"Arum immaculatum";3
701;8;"Arum neglectum";2
701;8;"Arum modicense";2
701;8;"Arum alpinum";5
701;8;"Arum vernale";2
701;9;"Arum alpinum";3
701;9;"Calla generalis";3
701;9;"Arum intermedium";3
701;9;"Arum facchinii";5
701;10;"Arum facchinii";3
701;10;"Arum orientale";2
701;10;"Arum modicense";4
701;12;"Callaion palustris";4
701;12;"Calla cordifolia";2
701;12;"Callaion heterophylla";4
